TIMESTAMP,RECORD,Batt_volt_Avg,Panel_Temp_Avg,T_Air_Up_Avg(1),T_Air_Up_Avg(2),T_Room_202_Avg,T_VAV_202_Avg,T_Room_203_Avg,T_VAV_203_Avg,T_Room_204_Avg,T_VAV_204_Avg,T_Room_205_Avg,T_VAV_205_Avg,T_Room_206_Avg,T_VAV_206_Avg,T_SupDuctMain1_Avg,T_SupDuctMain2_Avg,T_RetDuctMain1_Avg,T_RetDuctMain2_Avg,T_ExhaustUp_Avg,T_RTUintake_Avg,RH_Air_Up_Avg(1),RH_Air_Up_Avg(2),RH_Room_202_Avg,RH_VAV_202_Avg,RH_Room_203_Avg,RH_VAV_203_Avg,RH_Room_204_Avg,RH_VAV_204_Avg,RH_Room_205_Avg,RH_VAV_205_Avg,RH_Room_206_Avg,RH_VAV_206_Avg,RH_SupDuctMain1_Avg,RH_SupDuctMain2_Avg,RH_RetDuctMain1_Avg,RH_RetDuctMain2_Avg,RH_ExhaustUp_Avg,RH_RTUintake_Avg,T_Air_Dwn_Avg(1),T_Air_Dwn_Avg(2),T_Room_102_Avg,T_VAV_102_Avg,T_Room_103_Avg,T_VAV_103_Avg,T_Room_104_Avg,T_VAV_104_Avg,T_Room_105_Avg,T_VAV_105_Avg,T_Room_106_Avg,T_VAV_106_Avg,T_SupDuctDwn1_Avg,T_SupDuctDwn2_Avg,T_ExhaustDwn_Avg,RH_Air_Dwn_Avg(1),RH_Air_Dwn_Avg(2),RH_Room_102_Avg,RH_VAV_102_Avg,RH_Room_103_Avg,RH_VAV_103_Avg,RH_Room_104_Avg,RH_VAV_104_Avg,RH_Room_105_Avg,RH_VAV_105_Avg,RH_Room_106_Avg,RH_VAV_106_Avg,RH_SupDuctDwn1_Avg,RH_SupDuctDwn2_Avg,RH_ExhaustDwn_Avg,T_Sup_tot_Avg,T_Sup_dwn_Avg,T_Sup_up_Avg,RH_Sup_tot_Avg,RH_Sup_dwn_Avg,RH_Sup_up_Avg,T_Ret_Avg,RH_Ret_Avg,Patm_Avg,T_out_Avg,RH_out_Avg,Tref_RTU_Dischg1_Avg,Tref_RTU_CondOut1_Avg,Tref_RTU_Suctn1_Avg,Tref_RTU_Dischg2_Avg,Tref_RTU_CondOut2_Avg,Tref_RTU_Suctn2_Avg,Pref_RTU_Dischg1_Avg,Pref_RTU_CondOut1_Avg,Pref_RTU_Suctn1_Avg,Pref_RTU_Dischg2_Avg,Pref_RTU_CondOut2_Avg,Pref_RTU_Suctn2_Avg,Mdot_RTU1_Avg,Mdot_RTU2_Avg,AirACFM_RTU_Tot_Avg,AirACFM_RTU_Dwn_Avg,AirACFM_RTU_Up_Avg,AirSCFM_RTU_Tot_Avg,AirSCFM_RTU_Dwn_Avg,AirSCFM_RTU_Up_Avg,WH_BldgTot_Tot,WH_Transf_Tot,WH_Lights_dwn_Tot,WH_EmLights_dwn_Tot,WH_Lights_up_Tot,WH_EmLights_up_Tot,WH_WallHeater_Tot,WH_Plugs102_Tot,WH_Plugs103_Tot,WH_Plugs104_Tot,WH_Plugs105_Tot,WH_Plugs106_Tot,WH_Plugs202_Tot,WH_Plugs203_Tot,WH_Plugs204_Tot,WH_Plugs205_Tot,WH_Plugs206_Tot,WH_PlugsExt_Tot,WH_DuctSmokeDet_Tot,WH_ExhaustFan_Tot,WH_Unitary_Tot,,WH_RTU_Total_Tot,vav check,WH_RTU_Comp1_Tot,WH_RTU_Cond1_Tot,WH_RTU_Comp2_Tot,WH_RTU_Cond2_Tot,WH_RTU_EvapFan_Tot,WH_RTU_VAV102_Tot,WH_RTU_VAV103_Tot,WH_RTU_VAV104_Tot,WH_RTU_VAV105_Tot,WH_RTU_VAV106_Tot,WH_RTU_VAV202_Tot,WH_RTU_VAV203_Tot,WH_RTU_VAV204_Tot,WH_RTU_VAV205_Tot,WH_RTU_VAV206_Tot,Gas_SCF_Tot,Latent_WaterGal_Tot,T_ReturnMix1_Avg,T_ReturnMix2_Avg,RH_ReturnMix1_Avg,RH_ReturnMix2_Avg,HVAC_ontime_15m,Lights_Tot,Plugloads_Tot,WH_Total_electric,Heating_Tot_electric,HR_202,HR_203,HR_204,HR_205,HR_206,HR_102,HR_103,HR_104,HR_105,HR_106,Cooling_Tot_electric,Gross_Cooling_Cap,Wsupply,Wreturn,Enthalpy_supply,Enthalpy_return,Net_Total_Power,Gross_COP,W_Gross_Rated_Cap,W_Total_Net_Rated_Power,Net_Rated_COP,Wtg_Avg_Cond_Zone_Temp,Wtg_Avg_Cond_Zone_HR
1/15/16 0:15,NAN,12.87,68.88,0,NAN,70.12,NAN,65.11,NAN,62.93,NAN,67.78,NAN,67.88,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,26.04,NAN,28.85,NAN,30.63,NAN,28.82,NAN,29.78,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,65.29,NAN,70.45,NAN,62.33,NAN,64.44,NAN,67.22,NAN,NAN,NAN,NAN,0,NAN,30.12,NAN,24.17,NAN,31.23,NAN,32.35,NAN,23.73,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.27,36.95,72.54,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38181.42,1416.604,87.86151,3.55355,44.73873,38.7079,496.0813,46.34983,70.16173,94.06701,71.22226,93.59344,71.62913,115.2443,80.84706,68.68766,79.35299,33.79022,0,36.31815,4.6312,1346,0,22.64514,0.27702,5.68922,16.6212,0.0577,0,0.94628,2.51572,2.35467,3.09339,3.83211,0.6924,2.4234,3.04722,1.8468,1.98531,0,0,NAN,NAN,NAN,NAN,0,174.86169,1287.23671,1507.48084,22.7373,0.004167608,0.003883213,0.003819472,0.004257666,0.004415782,0.004080941,0.003910462,0.00381282,0.004256228,0.003434127,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,66.25195,
1/15/16 0:30,NAN,12.87,68.71,0,NAN,70.38,NAN,65.44,NAN,63.09,NAN,67.79,NAN,67.91,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,25.72,NAN,28.76,NAN,30.38,NAN,28.83,NAN,29.22,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,65.35,NAN,70.49,NAN,62.25,NAN,64.36,NAN,67.29,NAN,NAN,NAN,NAN,0,NAN,29.24,NAN,23.96,NAN,31.15,NAN,32.16,NAN,23.6,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.27,36.42,74.35,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38925.6,688.335,87.89229,3.57665,44.7849,38.7079,500.4828,0.72703,1.96098,3.5351,16.5416,9.431379,0.68034,23.89861,2.49458,2.71469,2.01434,33.93696,0,36.54493,4.65752,1347,0,22.84134,0.27702,5.79308,16.71354,0.0577,0,0.93474,2.55034,2.3085,3.13956,3.92445,0.70394,2.44648,3.09339,1.80063,1.98531,0,0,NAN,NAN,NAN,NAN,0,174.96174,564.481449,785.171869,22.88734,0.004152936,0.003916041,0.00380961,0.004260631,0.004336675,0.003969286,0.003881591,0.003792212,0.004219166,0.003423519,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,66.3094,
1/15/16 0:45,NAN,12.87,68.56,0,NAN,69.72,NAN,64.66,NAN,62.65,NAN,67.37,NAN,67.45,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,26.21,NAN,29.26,NAN,30.86,NAN,28.98,NAN,29.47,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,64.84,NAN,69.93,NAN,61.63,NAN,64.02,NAN,66.94,NAN,NAN,NAN,NAN,0,NAN,29.26,NAN,24.21,NAN,31.68,NAN,32.27,NAN,23.81,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.27,36.27,74.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38952.52,680.4868,87.95385,3.58435,44.80029,38.7079,501.2215,0.7337,1.96765,3.5351,16.58162,9.444719,0.68034,23.91195,2.49458,2.72136,2.02101,33.9503,0,36.60496,4.6592,1348,0,22.94522,0.32319,5.80462,16.75971,0.0577,0,0.94628,2.5388,2.35467,3.09339,3.87828,0.6924,2.44648,3.09339,1.80063,2.03148,0,0,NAN,NAN,NAN,NAN,0,175.04639,565.313529,786.180939,22.8758,0.004137737,0.003877029,0.003810361,0.004220965,0.004304773,0.003901614,0.003847721,0.00377307,0.004183301,0.003412413,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,65.82313,
1/15/16 1:00,NAN,12.87,68.39,0,NAN,69.54,NAN,64.44,NAN,62.48,NAN,67.18,NAN,67.25,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,26.26,NAN,29.36,NAN,30.95,NAN,28.92,NAN,29.57,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,64.66,NAN,69.71,NAN,61.41,NAN,63.85,NAN,66.79,NAN,NAN,NAN,NAN,0,NAN,29.07,NAN,24.24,NAN,31.74,NAN,32.3,NAN,23.89,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.27,36.49,74.29,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38963.71,689.0275,87.93846,3.58435,44.80029,39.0775,501.2985,0.7337,1.96765,3.5351,16.53493,9.444719,0.68701,23.91195,2.49458,2.72136,2.01434,33.99032,0,36.59162,4.65976,1349,0,22.88751,0.27702,5.79308,16.75971,0.0577,0,0.93474,2.5388,2.35467,3.13956,3.92445,0.6924,2.44648,3.09339,1.80063,1.98531,0,0,NAN,NAN,NAN,NAN,0,175.4006,565.343839,786.542379,22.91043,0.004120092,0.003860398,0.003798584,0.004184444,0.004289567,0.003851698,0.003823509,0.003750765,0.004162195,0.00340613,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,65.63597,
1/15/16 1:15,NAN,12.87,68.22,0,NAN,69.49,NAN,64.38,NAN,62.38,NAN,67.03,NAN,67.12,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,26.17,NAN,29.35,NAN,30.96,NAN,28.81,NAN,29.51,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,64.56,NAN,69.6,NAN,61.36,NAN,63.76,NAN,66.66,NAN,NAN,NAN,NAN,0,NAN,28.91,NAN,24.22,NAN,31.59,NAN,32.4,NAN,23.95,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.26,36.07,77.75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38601.7,1044.275,87.95385,3.5882,44.80029,38.7849,500.9291,23.27163,35.99132,48.36417,42.98815,51.15223,35.29764,69.368,41.26062,35.87126,40.00666,33.97698,0,36.53159,4.65584,1350,0,22.87597,0.32319,5.78154,16.71354,0.0577,0,0.94628,2.55034,2.35467,3.13956,3.87828,0.65778,2.43494,3.09339,1.8468,1.98531,0,0,NAN,NAN,NAN,NAN,0,175.12724,924.50078,1145.39134,22.88735,0.004101712,0.003853658,0.003789038,0.004149661,0.004264505,0.003819627,0.0038086,0.003728918,0.004164872,0.003401718,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,65.53539,
1/15/16 1:30,NAN,12.87,68.06,0,NAN,70.81,NAN,66.22,NAN,63.06,NAN,67.56,NAN,67.75,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,24.93,NAN,27.75,NAN,30.09,NAN,27.77,NAN,28.72,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,65.45,NAN,70.65,NAN,62.57,NAN,64.3,NAN,67.09,NAN,NAN,NAN,NAN,0,NAN,27.82,NAN,23.39,NAN,30.04,NAN,31.8,NAN,23.62,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.26,35.96,77.15,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-37835.16,1806.475,87.96924,3.57665,44.80029,38.74255,500.1288,70.73535,104.8857,141.324,100.2834,138.149,112.6763,162.5079,124.2221,102.051,120.5803,34.06369,0,36.37818,4.6536,1351,0,22.76055,0.27702,5.77,16.66737,0.04616,0,0.94628,2.5388,2.35467,3.09339,3.87828,0.70394,2.44648,3.09339,1.80063,1.98531,0,0,NAN,NAN,NAN,NAN,0,175.08873,1677.54385,1898.2343,22.84117,0.004087153,0.00388482,0.003771682,0.004073215,0.004241373,0.003791267,0.00381219,0.003700622,0.004165759,0.003405123,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,66.35489,
1/15/16 1:45,NAN,12.88,67.96,0,NAN,70.94,NAN,66.45,NAN,63.2,NAN,67.6,NAN,67.79,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,24.8,NAN,27.56,NAN,29.86,NAN,27.88,NAN,28.4,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,65.57,NAN,70.74,NAN,62.48,NAN,64.27,NAN,67.21,NAN,NAN,NAN,NAN,0,NAN,27.61,NAN,23.25,NAN,30.19,NAN,31.69,NAN,23.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.26,34.92,80.5,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38688.02,997.6472,87.93846,3.5728,44.80029,38.731,499.898,19.69651,29.80823,40.86042,39.2863,44.28213,31.10221,61.41736,35.4844,29.56144,34.22377,34.09037,0,36.44488,4.65024,1352,0,22.80672,0.27702,5.75846,16.71354,0.0577,0,0.93474,2.5388,2.35467,3.13956,3.87828,0.6924,2.43494,3.09339,1.80063,2.03148,0,0,NAN,NAN,NAN,NAN,0,175.04255,865.62077,1086.36893,22.89889,0.004083825,0.003889129,0.00376125,0.004095136,0.004199618,0.003778309,0.003800924,0.003707365,0.004146871,0.003401877,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,66.41676,
1/15/16 2:00,NAN,12.88,67.87,0,NAN,69.78,NAN,64.95,NAN,62.44,NAN,66.96,NAN,67.07,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,25.71,NAN,28.84,NAN,30.81,NAN,28.53,NAN,28.87,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,64.68,NAN,69.76,NAN,61.43,NAN,63.63,NAN,66.65,NAN,NAN,NAN,NAN,0,NAN,28.35,NAN,23.92,NAN,31.3,NAN,32.1,NAN,23.85,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.26,34.75,80.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38994.6,689.0275,87.92307,3.5728,44.7849,38.7233,499.7133,0.7337,1.96098,3.5351,16.5416,9.424709,0.68034,23.91195,2.49458,2.71469,2.00767,34.30381,0,36.47823,4.64968,1353,0,22.84135,0.32319,5.74692,16.71354,0.0577,0,0.94628,2.5388,2.3085,3.09339,3.87828,0.70394,2.43494,3.04722,1.8468,1.98531,0,0,NAN,NAN,NAN,NAN,0,175.00407,563.718619,784.347499,22.78346,0.004069538,0.003862859,0.003778601,0.00409907,0.004164151,0.003761014,0.003781882,0.003703706,0.004107167,0.003386259,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,65.58855,
1/15/16 2:15,NAN,12.88,67.75,0,0,69.96,65.35,65.2,63.85,62.41,62.86,66.87,66.21,67,65.65,59.02,59.03,67.46,67.66,71.3,65.33,0,0,25.42,29.42,28.53,25.95,30.71,31.74,28.25,29.54,28.97,30.24,36.59,36.86,27.7,27.6,25.04,78.61,0,0,64.83,66.42,69.84,68.9,61.64,63.72,63.66,64.95,66.57,67.29,64.94,64.91,71.22,0,0,28.03,0.565,23.75,25.39,30.84,30.42,32.19,32.05,23.81,25.67,28.78,28.75,22.33,59.03,64.93,59.03,36.73,28.77,36.73,63.02,33.33,14.24,35.02,78.82,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,-38094.8,1491.623,87.96924,3.57665,44.80029,38.71945,499.7748,51.16557,77.06518,103.425,76.59161,102.5713,80.46021,124.7223,89.85156,75.5711,87.63712,34.29714,0,36.44488,4.83616,1354,86.56125,69.33448,0.27702,6.02388,16.66737,0.0577,46.30851,1.18862,2.90808,2.95488,3.50892,4.43232,1.20016,2.87346,3.50892,2.12382,2.44701,8.344202,0,61.96,64.08,34.47,32.18,0,175.06563,1368.83575,1640.38205,27.14619,0.004054022,0.003860173,0.003767574,0.004051606,0.004174402,0.003743222,0.003770496,0.003681528,0.004128951,0.003375909,40.25274,185.23404,0.003997908,0.004180524,18.53015375,19.69482412,346.245,1.150443672,43962.5,14790,3.5,65.62631,
1/15/16 2:30,NAN,12.88,67.64,0,NAN,71.12,NAN,66.9,NAN,63.09,NAN,67.4,NAN,67.63,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,24.37,NAN,27.02,NAN,29.85,NAN,27.34,NAN,28.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,0,NAN,65.66,NAN,70.82,NAN,62.68,NAN,64.15,NAN,66.98,NAN,NAN,NAN,NAN,0,NAN,27.05,NAN,22.93,NAN,29.58,NAN,31.46,NAN,23.35,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,14.24,34.57,80.1,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,-38015.24,1666.362,87.98463,3.57665,44.80029,38.73485,500.098,61.10387,91.25227,123.3683,89.55141,121.2739,98.37582,144.3721,108.2074,88.99113,105.3126,34.1504,0,36.39819,4.65304,1355,0,22.8298,0.27702,5.79308,16.71354,0.04616,0,0.94628,2.55034,2.35467,3.13956,3.92445,0.6924,2.43494,3.09339,1.80063,1.98531,0,0,NAN,NAN,NAN,NAN,0,175.09642,1531.9068,1752.75499,22.92197,0.004043038,0.003878147,0.003750682,0.003993166,0.004149665,0.003718134,0.003763878,0.003663017,0.004105013,0.003357884,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,0,#VALUE!,43962.5,14790,3.5,66.38704,
